      1.9570E+04     3706       6.8850E+02
      2.2283E+04     4126       8.2900E+02
      1.7826E+04     3392       7.0250E+02
      1.6250E+04     3008       6.1750E+02
      1.9278E+04     3576       7.3500E+02
      1.7012E+04     3224       7.6150E+02
      1.3879E+04     2609       5.6900E+02
      1.7916E+04     3373       6.9350E+02
      2.6930E+04     4937       1.0495E+03
      8.3228E+03     1550       3.0700E+02
      1.7732E+04     3296       5.8550E+02
      6.0792E+03     1185       2.6900E+02
      6.6045E+03     1297       2.7900E+02
      1.8017E+04     3390       5.8950E+02
      2.5194E+04     4936       1.0215E+03
      1.9988E+04     3716       7.6300E+02
      1.7789E+04     3363       6.8650E+02
      1.7087E+04     3316       7.0100E+02
      1.9670E+04     3611       5.9850E+02
      1.7071E+04     3159       6.5300E+02
      1.7622E+04     3308       5.7450E+02
      6.3373E+03     1211       2.4000E+02
      1.7882E+04     3361       5.7200E+02
      1.7170E+04     3278       6.6300E+02
      8.0976E+03     1539       3.5700E+02
      2.5434E+04     4794       8.7200E+02
      1.9510E+04     3735       8.2800E+02
      1.3547E+04     2605       5.1300E+02
      1.7632E+04     3327       6.7050E+02
      5.2329E+03      964       1.7150E+02
      1.7675E+04     3325       6.8150E+02
      1.9647E+04     3717       7.6650E+02
      1.8140E+04     3476       5.6750E+02
      2.5008E+04     4644       1.1655E+03
      1.4163E+04     2722       4.5700E+02
      1.9727E+04     3756       7.3300E+02
      6.6388E+03     1272       2.5800E+02
      1.9735E+04     3738       8.0300E+02
      6.6874E+03     1305       2.1700E+02
      1.7796E+04     3313       6.4700E+02
      1.9485E+04     3520       8.0050E+02
      1.6359E+04     3111       5.2800E+02
      1.8248E+04     3426       6.3000E+02
      1.7556E+04     3219       6.8600E+02
      1.7853E+04     3282       6.0750E+02
      1.8943E+04     3531       7.4850E+02
      4.3227E+03      809       1.8500E+02
      1.8403E+04     3456       6.5250E+02
      1.8378E+04     3386       7.6400E+02
      1.8776E+04     3645       6.0800E+02
      1.7838E+04     3400       7.2350E+02
      1.7748E+04     3292       6.4000E+02
      2.6198E+04     4839       9.3450E+02
      1.7798E+04     3365       7.3300E+02
      1.9771E+04     3655       8.1350E+02
      2.5359E+04     4677       9.1550E+02
      1.8748E+04     3549       7.2600E+02
      1.7852E+04     3427       6.4800E+02
      2.5197E+04     4715       9.6100E+02
      1.9446E+04     3710       7.4050E+02
      1.7899E+04     3372       6.6350E+02
      1.6790E+04     3085       6.3000E+02
      2.0345E+04     3931       8.1550E+02
      1.9856E+04     3684       7.9900E+02
      1.7992E+04     3375       7.0200E+02
      1.8279E+04     3417       7.4350E+02
      1.6152E+04     2995       6.2300E+02
      2.2594E+04     4261       7.1150E+02
      6.6412E+03     1235       2.4700E+02
      1.7609E+04     3347       6.4600E+02
      1.7873E+04     3370       7.0350E+02
      2.3122E+04     4308       8.9800E+02
      1.9706E+04     3725       6.6950E+02
      2.5517E+04     4836       1.0365E+03
      1.6158E+04     2981       6.3850E+02
      2.0025E+04     3819       7.4100E+02
      1.7610E+04     3297       6.0300E+02
      6.5662E+03     1195       2.6600E+02
      6.5716E+03     1254       1.4950E+02
      2.5596E+04     4777       9.9950E+02
      1.7013E+04     3233       6.1250E+02
      1.8426E+04     3458       6.6250E+02
      1.9634E+04     3726       7.0200E+02
      8.6561E+03     1624       2.9750E+02
      6.6608E+03     1206       2.6350E+02
      1.7941E+04     3353       6.3200E+02
      1.7575E+04     3380       7.1150E+02
      1.9596E+04     3639       7.0100E+02
      1.9532E+04     3702       7.6650E+02
      2.7333E+04     5205       9.7400E+02
      2.2683E+04     4299       8.9100E+02
      1.9668E+04     3760       6.6200E+02
      2.7965E+04     5259       1.0485E+03
      2.5823E+04     4845       1.1175E+03
      2.1538E+04     4067       7.9950E+02
      1.7140E+04     3220       7.1200E+02
      1.7742E+04     3351       6.0850E+02
      6.4157E+03     1230       2.7200E+02
      5.1590E+03      978       1.9400E+02
      1.9677E+04     3625       7.1000E+02
      1.0450E+03      194       3.7500E+01
      1.6226E+04     3056       6.6750E+02
      1.9685E+04     3675       7.5050E+02
      1.9392E+04     3708       7.1600E+02
      2.4718E+04     4668       1.0055E+03
      2.2145E+04     4206       8.2650E+02
      5.9201E+03     1117       2.1650E+02
      1.7867E+04     3355       6.4600E+02
      1.9919E+04     3874       8.1800E+02
      1.7769E+04     3351       6.4300E+02
      1.8340E+04     3451       6.9650E+02
      2.0418E+04     3846       7.5900E+02
      1.7508E+04     3345       7.2300E+02
      1.7218E+04     3219       6.6150E+02
      1.9793E+04     3702       8.3300E+02
      1.9512E+04     3674       6.6500E+02
      1.9503E+04     3657       7.8500E+02
      2.5792E+04     4863       8.9150E+02
      1.9669E+04     3649       7.9300E+02
      6.4539E+03     1169       2.5600E+02
      1.3547E+04     2539       5.1150E+02
      1.7800E+04     3435       7.0500E+02
      1.4978E+04     2776       5.3950E+02
      1.6394E+04     3122       6.5000E+02
      1.7720E+04     3340       7.3200E+02
      1.8458E+04     3512       7.3850E+02
      1.7573E+04     3288       6.4000E+02
      1.9675E+04     3681       6.8200E+02
      1.9804E+04     3634       7.9350E+02
      1.7631E+04     3296       6.8350E+02
      1.7544E+04     3294       7.2300E+02
      2.5807E+04     4845       1.0025E+03
      8.3663E+03     1614       3.2100E+02
      1.5049E+04     2803       7.1050E+02
      1.6014E+04     2930       6.0250E+02
      1.7650E+04     3407       5.8650E+02
      1.9608E+04     3666       7.6850E+02
      1.9606E+04     3753       7.3800E+02
      2.0452E+04     3873       8.3000E+02
      5.3179E+03      991       1.1550E+02
      1.7215E+04     3189       6.2150E+02
      1.9663E+04     3739       7.7300E+02
      8.3130E+03     1527       3.1350E+02
      2.1312E+04     4034       7.9850E+02
      1.8317E+04     3451       7.2200E+02
      1.9965E+04     3699       7.1550E+02
      6.0049E+03     1174       2.1950E+02
      1.6073E+04     3036       6.6500E+02
      2.4202E+04     4527       1.0095E+03
      2.7375E+04     5187       1.0570E+03
      1.5628E+04     2970       5.5750E+02
      1.9821E+04     3635       7.0550E+02
      2.7362E+04     5147       9.8850E+02
      1.8323E+04     3434       7.0500E+02
      1.7590E+04     3182       6.1200E+02
      2.4700E+04     4593       8.7800E+02
      1.7639E+04     3351       7.0000E+02
      2.4282E+04     4565       9.3300E+02
      1.4429E+04     2667       5.9350E+02
      1.7724E+04     3348       7.1500E+02
      6.8129E+03     1335       2.5700E+02
      6.5673E+03     1301       2.2000E+02
      8.0883E+03     1514       2.8850E+02
      1.9305E+04     3663       7.4150E+02
      1.9599E+04     3683       7.6400E+02
      1.9887E+04     3726       7.2350E+02
      8.5321E+03     1639       2.3400E+02
      2.1451E+04     3991       6.8600E+02
      1.7011E+04     3260       6.8750E+02
      1.7820E+04     3321       7.0450E+02
      1.9544E+04     3690       6.5900E+02
      1.9512E+04     3624       7.5500E+02
      1.7883E+04     3442       6.6150E+02
      2.2445E+04     4278       8.9550E+02
      1.7835E+04     3334       6.1000E+02
      5.0331E+03      908       2.0200E+02
      1.7710E+04     3307       6.9850E+02
      1.8676E+04     3511       6.7200E+02
      1.9764E+04     3704       6.9850E+02
      2.3267E+04     4373       9.2650E+02
      6.5962E+03     1243       2.3700E+02
      2.3149E+04     4303       8.9900E+02
      1.7552E+04     3260       6.3400E+02
      1.7995E+04     3394       7.2350E+02
      7.2259E+03     1330       2.7300E+02
      1.9829E+04     3736       7.5600E+02
      1.9448E+04     3731       7.4450E+02
      1.9413E+04     3730       6.9250E+02
      2.6883E+04     4956       9.5950E+02
      1.7670E+04     3351       6.2900E+02
      1.8115E+04     3380       6.2600E+02
      1.9351E+04     3629       6.8900E+02
      7.5366E+03     1429       2.9650E+02
      1.8115E+04     3338       6.1400E+02
      1.9786E+04     3682       7.4100E+02
      2.2570E+04     4277       8.3000E+02
      6.2935E+03     1186       2.3900E+02
      1.7428E+04     3265       5.6300E+02
      5.5829E+03     1072       2.1600E+02
      2.3772E+04     4427       9.6500E+02
      1.7933E+04     3374       6.9550E+02
      1.7691E+04     3283       6.5700E+02
      2.1665E+04     4089       7.5150E+02
      1.7522E+04     3296       6.3650E+02
      1.7358E+04     3188       6.7000E+02
      2.2452E+04     4266       8.9250E+02
      2.0772E+04     3929       8.9500E+02
      1.7942E+04     3412       6.2300E+02
